Date,Close,High,Low,Open,Volume,Ticker,Company,Sector
2021-05-21,3607.71533203125,3613.355905924471,3546.108394719533,3569.806704436467,378016,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-05-24,3622.36279296875,3659.572218975409,3591.843488792557,3607.234441139963,500267,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-05-25,3629.183837890625,3661.45210276484,3621.2259750535477,3642.6943137197795,297915,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-05-26,3643.35009765625,3655.3306584103148,3622.1003796974937,3629.1837613479743,261524,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-05-27,3713.134033203125,3737.5319688459526,3631.501142635711,3646.585940591395,878610,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-05-28,3672.3828125,3721.7909870222647,3662.0201276662674,3707.974358572394,285520,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-05-31,3666.524169921875,3697.9183828745277,3643.962728433487,3664.0757936492228,321021,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-01,3706.881591796875,3801.3690977921688,3677.105256056784,3677.105256056784,1248169,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-02,3755.939697265625,3765.427902143213,3672.8204435020243,3697.2183796210325,351583,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-03,3736.9638671875,3760.2687029362232,3709.5487995012695,3755.2839899050095,323999,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-04,3716.588134765625,3756.2899173010906,3707.79977072879,3729.137023633498,374317,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-07,3716.325927734375,3747.063851950484,3707.7997373007233,3724.02119035433,159646,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-08,3733.946533203125,3738.4064719366065,3702.552749047858,3716.5444457849303,150816,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-09,3694.244873046875,3736.219959780512,3673.694570166865,3732.2847953992336,262617,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-10,3655.243408203125,3702.115679839868,3643.088206498852,3698.1805149504667,332571,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-11,3648.77197265625,3687.5552904064457,3639.5899221558566,3659.702985156718,188155,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-14,3626.03564453125,3668.8852156350804,3609.1143509519125,3649.2093921690357,200657,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-15,3618.68994140625,3648.159695154206,3612.5685743556583,3633.4685850298574,138010,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-16,3594.510986328125,3636.1359448395992,3587.121450281188,3618.690303196834,216236,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-17,3545.05859375,3602.8618757473,3534.696121549846,3602.8618757473,357704,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-18,3644.05029296875,3667.005421943029,3524.158848241685,3546.0208758362364,701993,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-21,3657.64794921875,3669.322356222523,3591.012751757508,3631.7196724004143,374649,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-22,3691.709228515625,3699.579557842907,3633.730879609031,3658.216348627242,591793,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-23,3671.595947265625,3724.9828405773046,3665.1684266304114,3699.0545647829745,418053,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-24,3696.34375,3704.476679707928,3634.998991647039,3664.0754856561243,314542,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-25,3669.453125,3715.6695282540786,3653.5813812768984,3690.309580897202,175051,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-28,3658.34765625,3677.411170971553,3643.0877922281647,3669.453308590476,158954,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-29,3606.92822265625,3663.070077566437,3600.23852793851,3659.7032400832313,332405,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-06-30,3614.973388671875,3641.338905579589,3602.6866743534547,3611.6065514033867,331122,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-01,3676.79931640625,3716.5446529626693,3621.226213627862,3621.226213627862,755502,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-02,3651.264404296875,3698.617466028122,3647.4603264696298,3698.617466028122,375525,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-05,3674.1318359375,3716.4566299533126,3661.320774984377,3665.4745596376442,375703,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-06,3668.7978515625,3715.670123026999,3648.3350796113536,3675.881233735936,515181,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-07,3662.54541015625,3693.808108995404,3646.5861303292695,3672.8205629215663,392794,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-08,3688.827392578125,3726.0113779762464,3646.531589341227,3681.046685876802,625491,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-09,3615.1826171875,3691.2246309824336,3609.844839736238,3688.555742256803,656635,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-12,3579.219970703125,3646.0338556403544,3570.851282572933,3635.1771791471324,512870,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-13,3588.22216796875,3636.7151907994894,3577.7725725914947,3605.321345219058,614101,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-14,3577.139404296875,3621.6970155644476,3564.608901405807,3590.845870477068,527932,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-15,3564.60888671875,3591.705298420288,3555.8331171380387,3577.2750096664818,310788,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-16,3557.32568359375,3583.2461310036197,3551.037902693572,3580.893762767174,323569,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-19,3512.90380859375,3563.7039169766595,3505.801644652083,3548.3236258904435,408067,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-20,3533.305419921875,3557.7782233539147,3512.044427592169,3517.472766059328,467908,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-22,3486.07861328125,3631.2413741995306,3421.3005791231785,3546.514153750684,1707977,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-23,3475.855712890625,3551.0382935205985,3460.611260642422,3503.992690651026,709478,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-26,3470.83447265625,3502.454500093033,3465.0893927524344,3484.993300491482,408134,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-27,3457.308837890625,3491.326515509964,3448.8045289256243,3483.1840074406223,391373,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-28,3454.68505859375,3475.4484089692724,3420.7579433135966,3468.7082662428797,235770,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-29,3405.1513671875,3463.0989225074645,3392.7114252947526,3463.0989225074645,355185,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-07-30,3464.7275390625,3490.421585763955,3395.56128401983,3416.234294412829,511767,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-02,3475.538818359375,3510.325374869979,3449.8898319720615,3504.897036661417,351187,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-03,3463.460693359375,3472.3270233165717,3443.0591446561425,3465.089239005333,408981,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-04,3466.89892578125,3496.6191680245333,3452.423356153771,3469.613095086402,363955,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-05,3454.9111328125,3490.4215123772506,3450.251897476246,3475.9459436374796,333818,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-06,3481.23876953125,3503.404484849907,3435.4596936233033,3467.803543527058,504011,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-09,3487.843017578125,3527.4246514664137,3471.467662714419,3490.557186759036,396098,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-10,3436.0927734375,3493.814146689309,3424.4672150777474,3489.516712314537,253258,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-11,3372.03857421875,3443.6022589403165,3343.1327156890948,3437.947739631712,497724,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-12,3410.218017578125,3417.1390607631533,3380.0454146177235,3389.816468022207,316454,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-13,3461.244140625,3492.230904479514,3401.7586012546562,3419.853061899628,581862,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-16,3391.308837890625,3464.184318700484,3387.282864772685,3461.470149738326,294567,BAJAJ-AUTO.NS,Bajaj Auto,Auto
2021-08-17,3444.687744140625,3455.5897011057486,3385.0665832968134,3391.8067258660694,319770,BAJAJ-AUTO.NS,Bajaj Auto,Auto
