Date,Close,High,Low,Open,Volume,Ticker,Company,Sector
2021-05-21,2172.337890625,2175.924261936701,2151.8766701502805,2151.8766701502805,771492,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-05-24,2148.7041015625,2170.222778711057,2138.312515353154,2165.6707767580597,1194864,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-05-25,2155.601318359375,2179.281159997357,2150.0376601787125,2165.670953687283,1098457,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-05-26,2164.751220703125,2179.6487840313525,2156.7046730475804,2166.360530234234,811095,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-05-27,2139.370361328125,2163.8319599023353,2136.1517417532596,2163.8319599023353,3755182,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-05-28,2135.04833984375,2161.073223997056,2132.8874013276086,2145.7618801088674,1215325,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-05-31,2151.9228515625,2156.474853792628,2133.622567775573,2138.0827441653987,1178704,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-01,2168.705810546875,2173.0279117234395,2143.2327817487962,2158.3142229432556,1141451,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-02,2169.165283203125,2182.821288816127,2161.072710702991,2166.59034315585,1113091,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-03,2173.2578125,2180.430780680939,2156.475011239818,2178.545544403893,868532,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-04,2153.761474609375,2179.4643958946476,2146.312582438461,2179.4643958946476,1283795,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-07,2151.23291015625,2164.7510643385103,2143.600140600284,2164.7510643385103,1128300,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-08,2169.349365234375,2172.108181722592,2147.4166843478283,2151.2331818643643,1106664,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-09,2166.58984375,2181.2575017369663,2157.0260395080813,2172.1074749310274,1072858,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-10,2187.557373046875,2207.0069374749924,2165.9006209482873,2173.94716820794,1944339,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-11,2176.246337890625,2196.523683342776,2170.268902354479,2189.5806171635654,1128097,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-14,2190.23291015625,2199.9586331566993,2164.2976488217178,2184.489921379292,1761632,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-15,2215.56591796875,2218.3910541002247,2185.97197815304,2185.97197815304,1215463,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-16,2230.340087890625,2240.4828099996,2207.8782957377607,2209.1288364775855,2153668,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-17,2239.4169921875,2247.012272975136,2210.4250318046466,2221.1697297932656,1555777,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-18,2299.809326171875,2312.591750854638,2227.653810861362,2241.5477015735955,3937751,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-21,2328.940185546875,2342.509793977499,2285.081716782321,2291.5191737565333,2506277,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-22,2306.6171875,2347.0946730801456,2298.6512671835317,2332.4135990761306,1945883,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-23,2297.586181640625,2328.6158680284343,2276.930554131086,2311.016941420423,1035668,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-24,2306.5244140625,2320.094247952419,2291.6581337964762,2306.3855656280107,759681,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-25,2268.0849609375,2306.339518905708,2264.704204624878,2304.5333583258475,1112942,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-28,2278.782958984375,2283.2290486067304,2257.571712638936,2269.427876252713,694906,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-29,2308.748046875,2313.332985943953,2264.704364617804,2273.966959156118,1354397,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-06-30,2289.064697265625,2320.2795910474197,2281.376699700517,2308.747707768522,1447245,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-01,2295.2705078125,2300.828063521489,2281.3766185400273,2300.828063521489,735043,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-02,2303.884521484375,2308.886230640114,2271.1875269496477,2295.270265816161,860231,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-05,2314.768310546875,2328.0599955991747,2301.800680561692,2314.721952355138,761700,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-06,2290.176513671875,2313.749771689236,2286.934605563543,2306.3860542135367,461782,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-07,2298.651123046875,2307.126530666817,2265.491223589638,2276.7451827564787,623145,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-08,2267.066162109375,2287.6290748581196,2258.6371114028316,2280.635771399949,1114426,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-09,2270.678466796875,2282.766196693423,2258.6370950959154,2260.0728423339224,538094,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-12,2263.91650390625,2278.5050874061126,2250.810025693126,2272.113988899275,543898,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-13,2257.015869140625,2274.475946457303,2250.8099773934214,2273.966458642325,994396,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-14,2236.777587890625,2261.323461829811,2231.3588799811064,2259.8877145417077,1377829,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-15,2234.46142578125,2246.178513966116,2223.948293621709,2246.178513966116,693792,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-16,2239.138916015625,2250.809872476057,2228.5796515133306,2241.547280408254,545405,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-19,2231.034423828125,2238.7687796161094,2221.632982171799,2223.0687293473416,463873,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-20,2255.348876953125,2278.598077877544,2225.801293146235,2225.801293146235,1061476,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-22,2202.783447265625,2323.0583069206527,2200.328950594103,2269.33526792488,3546044,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-23,2184.212158203125,2215.380693370321,2181.062740882705,2206.349665143976,1517589,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-26,2175.505126953125,2185.971902050617,2165.5941978789588,2183.4246890291597,1311535,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-27,2169.670166015625,2185.462935744858,2160.037157654357,2175.505646103012,1656945,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-28,2187.268798828125,2193.7989726528413,2170.318433166684,2176.709532402551,912373,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-29,2162.58349609375,2196.5308026327975,2158.183765241862,2187.268211365665,1012663,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-07-30,2161.2412109375,2182.776743060569,2147.069396183839,2167.4471039992163,1708251,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-02,2160.777587890625,2179.858392442542,2153.182307393745,2169.2991276221856,1229936,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-03,2210.84228515625,2216.5386898716088,2154.57202798546,2158.184349101901,1733476,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-04,2201.81103515625,2218.159421069075,2192.965213763714,2210.842063178141,1588974,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-05,2183.84130859375,2214.685785717695,2180.414194721646,2214.685785717695,921757,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-06,2196.6240234375,2205.1919223271466,2183.6563926856024,2183.84159932598,1432661,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-09,2208.665283203125,2218.391005775418,2199.7269714845506,2203.9876285479936,921476,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-10,2206.1640625,2217.464378768315,2185.138025272175,2217.464378768315,1061370,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-11,2214.1767578125,2218.3912833486684,2188.009929522479,2213.759986306187,1300594,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-12,2215.89013671875,2235.5267883685665,2202.1350958567505,2218.3909915652443,1226064,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-13,2227.190673828125,2231.9608191685807,2211.907394095056,2223.948766005959,1033159,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-16,2247.475830078125,2257.155422202141,2216.2145737650712,2226.7277089357444,1146309,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-17,2300.642822265625,2304.023578149369,2251.782645726145,2253.588806076878,1921902,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-18,2302.72705078125,2315.648323197184,2273.0403940503556,2301.754433258001,1545643,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-20,2426.243408203125,2436.061846785861,2293.4179211565743,2306.3855507592366,5779927,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-23,2439.90625,2475.752671775456,2403.1801531084266,2431.4310664519635,2163220,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-24,2438.841064453125,2461.9975500632004,2417.5370976918557,2439.7673238775283,1482854,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-25,2449.955810546875,2469.8240269965845,2427.401306486265,2437.914439833412,1746570,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-26,2469.77783203125,2498.8625112053965,2436.988341607171,2436.988341607171,2117291,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-27,2480.47607421875,2491.637544132798,2455.6061474254425,2472.186098620981,1176229,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-30,2489.507080078125,2506.2261057021647,2474.5944410025118,2493.1196270374535,1168190,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-08-31,2523.22314453125,2535.5885709690333,2478.3456988475396,2489.692375699503,2535891,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-01,2531.374267578125,2570.3698794474662,2514.79431448644,2542.582096966953,1775792,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-02,2594.49853515625,2602.788510272855,2528.8266182003094,2545.3604363807135,1946183,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-03,2562.681640625,2601.6308906416407,2552.7707110310143,2595.563846808455,1561823,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-06,2575.556396484375,2616.682214102347,2570.647177545462,2584.263142423203,1444978,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-07,2572.870361328125,2601.584399058342,2565.7382100871555,2582.966723180294,1219915,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-08,2594.359619140625,2602.7886693433315,2561.1997166476253,2583.244507385422,946711,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-09,2603.390869140625,2615.4322412341776,2576.8536280202375,2576.8536280202375,879454,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-13,2580.8828125,2614.3206391215053,2570.3696784951053,2591.2105137261465,1341412,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-14,2558.837646484375,2597.2310488223798,2548.18566465076,2595.378530242621,1755061,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-15,2570.786376953125,2579.632198660778,2546.3332214316033,2569.443346170556,1362350,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-16,2564.1171875,2591.0250641361094,2549.065474577802,2549.065474577802,1259196,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-17,2521.509521484375,2577.779777129586,2499.973991546084,2565.8311219414204,3095032,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-20,2593.8505859375,2601.8626392451974,2510.209317383596,2519.425553131697,2671330,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-21,2605.05810546875,2648.4534471673865,2590.423162276478,2602.7888152523547,2277437,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-22,2579.1689453125,2630.48361857461,2569.4432229473423,2619.3685073001443,1580594,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-23,2577.131591796875,2609.92108433023,2568.3784856334205,2592.600078657101,1054473,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-24,2544.110107421875,2575.000946643274,2529.98465258867,2565.8310696983704,1635284,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-27,2509.699462890625,2561.1068517780323,2505.068166594462,2561.1068517780323,1465932,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-28,2522.991455078125,2551.3348536421627,2510.069957085121,2524.0565628055847,1078052,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-29,2487.2841796875,2542.0723276242175,2479.5961821581964,2514.7476778768632,1503894,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-09-30,2502.567138671875,2505.8090458548845,2484.1808031932355,2487.2838619519725,1620199,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-01,2504.651611328125,2512.0153278470725,2482.467745382351,2506.4577718120127,956111,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-04,2488.11767578125,2523.130322398871,2482.0969903570235,2500.9000992940355,1025005,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-05,2508.912353515625,2514.7478327774365,2487.9326692282666,2488.117875874863,562784,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-06,2487.978759765625,2532.392846576655,2478.669808865812,2495.3888339326377,862471,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-07,2472.556640625,2504.836869717214,2469.407449261752,2499.0477487277594,1082816,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-08,2445.37109375,2481.0320794768295,2431.8012583038894,2473.5756463246203,1579941,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-11,2450.048583984375,2468.9441833966657,2441.156404180046,2447.362296310919,1086252,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-12,2478.808837890625,2489.8314596996006,2431.4307631886486,2431.4307631886486,1174337,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-13,2451.576904296875,2494.972244762773,2447.733018496922,2489.8778184007692,1660007,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-14,2454.170166015625,2479.364371617675,2426.7991607876374,2451.576594967435,2158809,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-18,2458.292236328125,2481.3560029509467,2448.1497419973066,2475.705956779055,1758177,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-19,2358.99755859375,2530.5407595871543,2334.6368903877824,2473.0199586012523,5431133,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-20,2295.87255859375,2393.4540677957752,2287.8605059812558,2379.5601780833385,4864654,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-21,2265.3984375,2320.279295078197,2248.957336706532,2318.7971899037857,3254632,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-22,2273.133056640625,2314.0273146054406,2250.810116878303,2277.6716367916656,1845622,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-25,2274.754150390625,2281.8863022686014,2232.2850680802235,2273.133196503015,1560381,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-26,2271.0263671875,2300.895234205019,2252.5736798418484,2300.895234205019,1595060,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-27,2233.51513671875,2288.1273600782697,2228.4358188382043,2287.941015276972,3083879,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-28,2227.037841796875,2251.5948551727492,2206.861182553423,2236.683630966307,2015791,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-10-29,2230.299560546875,2238.5474220344486,2211.520829511968,2236.6835191018636,2453400,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-01,2243.30029296875,2246.8415262464987,2207.0938902774,2230.1596872939167,1941114,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-02,2254.297119140625,2262.777967773719,2238.547231710244,2250.6625997419815,1350154,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-03,2247.26123046875,2268.3698398989964,2223.8225148754063,2268.3698398989964,1591607,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-04,2257.978759765625,2264.642121911803,2255.322607006816,2263.710170421304,245719,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-08,2266.412841796875,2282.349304019993,2236.776965073115,2282.349304019993,2555533,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-09,2265.71435546875,2279.7402744988826,2252.0147105547535,2273.7758744428215,1696949,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-10,2236.823486328125,2255.3228161408374,2232.9559782948127,2246.981895032872,1794509,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-11,2214.503173828125,2243.160683294713,2205.183658554438,2239.1998893033965,1282647,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-12,2241.296875,2249.3583925689104,2214.5032674553395,2225.5003414486823,1651974,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-15,2259.749267578125,2264.642012667221,2240.5045612385647,2240.5045612385647,1007999,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-16,2242.881103515625,2268.975746877453,2236.7770028938417,2268.975746877453,1245209,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-17,2228.436279296875,2246.050303440039,2224.7551154835023,2240.4119499905555,956809,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-18,2236.12451171875,2242.6017571684697,2208.7252265021507,2227.3642579494262,1236943,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-22,2226.012939453125,2245.9099687008593,2215.3885551751696,2245.443992921841,1629290,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-23,2231.2783203125,2236.6836847226928,2177.5047622310713,2225.313921497465,1932539,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-24,2213.152099609375,2242.2755876029714,2205.929474586963,2242.2755876029714,999070,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-25,2189.200927734375,2224.5684450652166,2181.698671930319,2224.5684450652166,1363272,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-26,2176.200439453125,2204.0657034242,2166.9739813875494,2184.494718319799,2450902,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-29,2170.8876953125,2182.8633628899947,2129.2295094928577,2175.5474527314136,1724612,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-11-30,2159.844482421875,2200.3377340552224,2145.3525894939103,2163.9916215485923,3931035,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-12-01,2185.286865234375,2196.3769985931604,2165.1566190650515,2180.7668088291057,1263139,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-12-02,2221.119873046875,2225.4999992317144,2185.4260880227685,2196.609505104335,1673117,HINDUNILVR.NS,Hindustan Unilever,FMCG
2021-12-03,2184.168212890625,2227.270973138719,2178.8094913462674,2221.120229273713,1890178,HINDUNILVR.NS,Hindustan Unilever,FMCG
