Date,Close,High,Low,Open,Volume,Ticker,Company,Sector
2021-05-21,831.6370239257812,834.1513791278466,821.3301750896985,826.325582007444,1345200,NESTLEIND.NS,Nestlé India,FMCG
2021-05-24,825.1349487304688,835.9599162051638,822.3045005236783,827.024254342098,1144120,NESTLEIND.NS,Nestlé India,FMCG
2021-05-25,832.5401611328125,844.0757005167056,828.0699510565051,831.6323219579821,1439040,NESTLEIND.NS,Nestlé India,FMCG
2021-05-26,833.73779296875,837.3524393255973,825.5008668155793,832.5400279705036,916060,NESTLEIND.NS,Nestlé India,FMCG
2021-05-27,843.5005493164062,850.786876370408,828.6997025047455,834.1513787877465,2393260,NESTLEIND.NS,Nestlé India,FMCG
2021-05-28,832.2216796875,846.7160075898413,831.7749255770826,844.6080244288434,1063240,NESTLEIND.NS,Nestlé India,FMCG
2021-05-31,841.0693359375,843.4315625040824,827.74666588121,832.2026024217987,1140460,NESTLEIND.NS,Nestlé India,FMCG
2021-06-01,844.0613403320312,846.5091464921445,830.7838674102079,836.4803299147964,1155020,NESTLEIND.NS,Nestlé India,FMCG
2021-06-02,839.0706787109375,846.6612042963344,832.2548942942823,832.5448202749759,1485240,NESTLEIND.NS,Nestlé India,FMCG
2021-06-03,846.00537109375,848.6456878633453,834.6267180604594,838.904417640496,1007980,NESTLEIND.NS,Nestlé India,FMCG
2021-06-04,828.295654296875,841.5850209190072,826.0712252386604,840.8554193277542,4036440,NESTLEIND.NS,Nestlé India,FMCG
2021-06-07,833.3219604492188,836.0525561586237,824.8117014885892,830.5651977155071,988720,NESTLEIND.NS,Nestlé India,FMCG
2021-06-08,830.9478759765625,837.143426926873,827.1834795725741,833.2031718662595,948940,NESTLEIND.NS,Nestlé India,FMCG
2021-06-09,834.4911499023438,837.7446218217024,828.9230278046366,829.8736276071648,837560,NESTLEIND.NS,Nestlé India,FMCG
2021-06-10,834.4412841796875,840.0926071813453,831.299558676194,832.9631083933848,841060,NESTLEIND.NS,Nestlé India,FMCG
2021-06-11,833.5050048828125,836.9556871349278,825.3583568399407,836.9556871349278,979940,NESTLEIND.NS,Nestlé India,FMCG
2021-06-14,835.45849609375,837.953820858075,827.85845445315,829.9402705773302,730460,NESTLEIND.NS,Nestlé India,FMCG
2021-06-15,840.5582885742188,841.7560535066777,832.2975746724214,838.7141227934493,943920,NESTLEIND.NS,Nestlé India,FMCG
2021-06-16,853.8858642578125,858.7956917897114,837.1481929836941,838.9139160291815,2339240,NESTLEIND.NS,Nestlé India,FMCG
2021-06-17,858.3465576171875,864.5373509796952,850.7868980978336,851.4998480124408,1515740,NESTLEIND.NS,Nestlé India,FMCG
2021-06-18,839.8858032226562,860.2429353943113,836.5278372256697,858.3441145845908,2953400,NESTLEIND.NS,Nestlé India,FMCG
2021-06-21,838.8639526367188,841.7585128202862,832.3927490544858,838.020283699092,803600,NESTLEIND.NS,Nestlé India,FMCG
2021-06-22,828.7590942382812,843.5599406792271,827.4971590284586,839.8549569231972,1410640,NESTLEIND.NS,Nestlé India,FMCG
2021-06-23,827.7252807617188,834.6266447612834,825.5959464409733,831.7724664713534,741680,NESTLEIND.NS,Nestlé India,FMCG
2021-06-24,837.466552734375,839.8549464015731,823.3335167815238,827.7371774385545,1300900,NESTLEIND.NS,Nestlé India,FMCG
2021-06-25,832.0933837890625,838.9044111807359,828.6854622626703,835.1139056860607,780000,NESTLEIND.NS,Nestlé India,FMCG
2021-06-28,832.067138671875,837.4784327326935,829.5646777092825,832.109899417729,809000,NESTLEIND.NS,Nestlé India,FMCG
2021-06-29,836.4922485351562,843.6573717378268,831.2829218735227,836.0525728939929,1421920,NESTLEIND.NS,Nestlé India,FMCG
2021-06-30,838.0963745117188,843.4197104227538,835.3396117599267,838.4290612486546,1031340,NESTLEIND.NS,Nestlé India,FMCG
2021-07-01,838.7237548828125,842.4691206284662,835.0781835554279,837.9537713218538,534000,NESTLEIND.NS,Nestlé India,FMCG
2021-07-02,836.623046875,840.3304101276891,831.1095784125554,840.2828917311202,614460,NESTLEIND.NS,Nestlé India,FMCG
2021-07-05,838.4932861328125,841.8512524467678,832.8823446661651,836.7703238054364,686440,NESTLEIND.NS,Nestlé India,FMCG
2021-07-06,830.3536987304688,838.3268663085867,827.8298283638718,838.2175566127092,1251020,NESTLEIND.NS,Nestlé India,FMCG
2021-07-07,842.0864868164062,846.0338782772858,825.1325753884545,827.0218810126277,1090380,NESTLEIND.NS,Nestlé India,FMCG
2021-07-08,837.4262084960938,841.2737475407813,833.5858059128246,837.2883529486953,597360,NESTLEIND.NS,Nestlé India,FMCG
2021-07-09,838.2389526367188,840.3302839519135,834.1513848052083,834.3914135928616,538820,NESTLEIND.NS,Nestlé India,FMCG
2021-07-12,838.4956665039062,843.9117187544895,835.178082113364,843.9093399339226,666020,NESTLEIND.NS,Nestlé India,FMCG
2021-07-13,840.8958740234375,842.8494078368282,836.5801714501841,842.7067946466495,500080,NESTLEIND.NS,Nestlé India,FMCG
2021-07-14,833.6617431640625,840.8957936433799,832.725416295427,840.8957936433799,1017220,NESTLEIND.NS,Nestlé India,FMCG
2021-07-15,837.5664672851562,839.2751566745742,829.3984098236193,832.9631594360417,556780,NESTLEIND.NS,Nestlé India,FMCG
2021-07-16,839.1039428710938,841.9937452812726,833.5785817145063,839.1419459746468,733700,NESTLEIND.NS,Nestlé India,FMCG
2021-07-19,843.7738037109375,848.1727067889989,834.1513591564544,834.1513591564544,1028040,NESTLEIND.NS,Nestlé India,FMCG
2021-07-20,848.7003173828125,851.1195778274814,841.3284106849986,843.6550131703386,891880,NESTLEIND.NS,Nestlé India,FMCG
2021-07-22,855.292724609375,857.7476673597405,841.2808916964129,848.7003167788596,2266340,NESTLEIND.NS,Nestlé India,FMCG
2021-07-23,862.3818359375,866.1866142427843,849.9432157356246,852.2294362754697,1504620,NESTLEIND.NS,Nestlé India,FMCG
2021-07-26,860.3569946289062,864.4635927535631,856.0531284780857,858.9548831229446,1069900,NESTLEIND.NS,Nestlé India,FMCG
2021-07-27,866.2864379882812,876.8808924778676,854.2328381758109,856.1102497769831,2783140,NESTLEIND.NS,Nestlé India,FMCG
2021-07-28,856.6116943359375,871.4149202271175,850.8344096495365,871.4149202271175,1752740,NESTLEIND.NS,Nestlé India,FMCG
