Date,Close,High,Low,Open,Volume,Ticker,Company,Sector
2021-05-21,551.66552734375,557.8612769247493,547.213429064802,554.4328055125691,18569660,BAJFINANCE.NS,Bajaj Finance,Finance
2021-05-24,548.8394775390625,557.1755704494911,547.5758624569993,551.8859647170389,12150600,BAJFINANCE.NS,Bajaj Finance,Finance
2021-05-25,550.38232421875,554.3152852189675,546.7922462463555,552.473701431173,13155460,BAJFINANCE.NS,Bajaj Finance,Finance
2021-05-26,565.3207397460938,567.6373976936653,547.1939136778467,552.473774918428,29167460,BAJFINANCE.NS,Bajaj Finance,Finance
2021-05-27,556.6075439453125,566.3983361444451,553.5513106046395,566.1828010845226,21525900,BAJFINANCE.NS,Bajaj Finance,Finance
2021-05-28,549.6085815429688,563.2489907973248,547.7817052519104,560.7021497105823,15263750,BAJFINANCE.NS,Bajaj Finance,Finance
2021-05-31,551.2933959960938,554.8932797231193,544.6372790831371,550.5146597926673,17958110,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-01,566.6577758789062,569.9099333083112,551.0435340107047,552.8655672428237,28534510,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-02,568.9940795898438,572.5548020824446,562.5191799239212,563.8856899865663,20131950,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-03,578.0892944335938,579.4116809483652,566.2022844477517,572.0649563378619,22303780,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-04,587.0963745117188,588.7175805740072,577.9423835917875,579.4117286348175,24453670,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-07,561.2652587890625,572.442109540887,556.6319435048385,568.1467148975534,28358050,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-08,563.77783203125,569.8119753534322,560.324907321205,563.3468217939512,17890070,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-09,555.853271484375,567.656998670876,551.2297010785354,567.656998670876,15381120,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-10,596.2014770507812,599.003014001864,556.0981494045899,559.820478335348,52961200,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-11,599.4927368164062,610.2679330663743,592.1656224985236,598.0576502819381,37027210,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-14,606.756103515625,612.1290529780466,585.3477694229298,594.5654326081917,26336010,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-15,603.5235595703125,611.2278144212293,602.4313561897712,609.190366052383,15236610,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-16,595.731201171875,603.4991908969264,593.8896771387999,601.4518772556619,14816580,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-17,592.660400390625,599.003049815742,579.9015625362539,579.9015625362539,18718570,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-18,596.26513671875,602.2355467491625,584.3144516703923,596.5442859720246,27096150,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-21,599.1008911132812,600.9620853007259,586.4743655992354,587.7379807342062,12719620,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-22,589.3836059570312,606.2517161221497,587.7379468803019,602.4313955523095,15406110,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-23,589.2661743164062,599.0030371981053,587.8359901855853,592.7338073335665,12382150,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-24,592.0089721679688,598.3173633892677,588.8155856477105,590.3829230930144,10824210,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-25,595.1630859375,598.2193186473073,590.6962796856433,593.3215021523855,9619940,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-28,591.3673706054688,599.267552238366,589.2074164529477,597.5337057960068,8284810,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-29,592.8709106445312,601.2217120938454,587.9437380981774,591.6562616601515,13100790,BAJFINANCE.NS,Bajaj Finance,Finance
2021-06-30,589.2906494140625,599.9825620367906,587.7380199544072,592.6358367873605,12257940,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-01,584.5202026367188,591.6562957247111,581.8606616895337,591.6562957247111,11206010,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-02,587.5177001953125,590.6767684497585,584.3096059374476,587.7380780594611,8112980,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-05,594.8594360351562,597.136872922257,588.3306082479202,590.5787491128987,8631790,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-06,607.5643920898438,621.3175004547238,592.9297125399106,593.1256371769686,34913930,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-07,607.192138671875,615.753512994774,603.4501994085765,609.2884186413538,19479250,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-08,600.2456665039062,610.361281692137,596.5761293180999,606.3483672812151,11305600,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-09,602.0460205078125,605.4653006685446,594.6776029082972,596.831226019797,14475440,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-12,603.3607788085938,608.2027329151924,598.8523808750673,605.8577791225242,9787400,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-13,603.8267211914062,610.7634311213548,602.4236894915853,606.8388468249926,10021270,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-14,601.8253173828125,606.5446284869724,600.46150971235,603.4049484854497,7765740,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-15,601.4131469726562,606.0735913413147,598.6954127674904,601.8252714862396,8709900,BAJFINANCE.NS,Bajaj Finance,Finance
2021-07-16,600.9961547851562,607.3294699837195,598.2244049202228,600.952019975813,9631210,BAJFINANCE.NS,Bajaj Finance,Finance
