Date,Close,High,Low,Open,Volume,Ticker,Company,Sector
2021-05-21,82.52356719970703,83.47506067377851,81.27931165737833,81.27931165737833,20562816,ONGC.NS,ONGC,Energy
2021-05-24,82.74313354492188,83.40185369667921,81.13291445909405,82.88951455996178,24785960,ONGC.NS,ONGC,Energy
2021-05-25,83.87759399414062,85.70738446340232,83.21886830839095,83.73121299023065,25820379,ONGC.NS,ONGC,Energy
2021-05-26,82.96269989013672,84.46313032901033,82.70653033776445,84.46313032901033,12045621,ONGC.NS,ONGC,Energy
2021-05-27,81.86483001708984,83.18228147773058,81.46227943706131,82.7065348067171,22821449,ONGC.NS,ONGC,Energy
2021-05-28,82.23077392578125,84.57290883062258,81.86481587040699,82.85290150310213,19331994,ONGC.NS,ONGC,Energy
2021-05-31,83.18226623535156,83.69460527389839,81.53545500335238,82.34056159995886,16430926,ONGC.NS,ONGC,Energy
2021-06-01,86.0733413696289,86.6954690037784,83.58482524895366,83.69461379241,51620011,ONGC.NS,ONGC,Energy
2021-06-02,86.18314361572266,87.39080661759937,84.90229010126393,86.36612268921677,27162991,ONGC.NS,ONGC,Energy
2021-06-03,89.65973663330078,90.61122994957093,86.69547371914021,86.95164886249742,64241347,ONGC.NS,ONGC,Energy
2021-06-04,91.81887817382812,92.7337733552496,90.28185538585545,91.19675056727692,72354379,ONGC.NS,ONGC,Energy
2021-06-07,91.59931182861328,93.31931374953432,91.41633278204556,92.91675761345441,28709907,ONGC.NS,ONGC,Energy
2021-06-08,91.3431396484375,92.14824631332309,89.76951877647916,92.03845777173024,15261479,ONGC.NS,ONGC,Energy
2021-06-09,90.79421997070312,93.68528714506404,90.06230366488232,92.95337083924322,29718157,ONGC.NS,ONGC,Energy
2021-06-10,90.72101593017578,91.34314920291791,89.62314156756416,90.57463491545867,12245640,ONGC.NS,ONGC,Energy
2021-06-11,90.42825317382812,92.66059434274693,89.65973889254663,90.72101520090895,18360366,ONGC.NS,ONGC,Energy
2021-06-14,91.3431396484375,92.07505581362024,88.74483502840788,91.05037206554897,19547491,ONGC.NS,ONGC,Energy
2021-06-15,91.74569702148438,94.05123423032738,91.37973891163874,91.92867607640719,32779493,ONGC.NS,ONGC,Energy
2021-06-16,92.73377227783203,93.86824452324473,92.29462371266733,92.95334935245286,31654780,ONGC.NS,ONGC,Energy
